"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"58822","AT 2020ilc","08:02:25.910","+04:47:47.59","","","","","ZTF","ZTF","","ZTF","ZTF20aaoqfcr","P48 - ZTF-Cam","","1","1","","19.5181","r-ZTF","2020-02-13 06:57:10.080","ZTF_CLU_PUBLIC","",""
"58770","AT 2020ijd","16:01:19.717","+36:18:13.50","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cos","PS1 - GPC1","","1","1","","20.69","g-Sloan","2020-03-23 13:46:33.600","YSE_Bot1","",""
"58759","AT 2020iis","16:00:33.482","+24:34:58.32","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cob","PS1 - GPC1","","1","1","","20.9","g-Sloan","2020-03-23 12:27:21.600","YSE_Bot1","",""
"58647","AT 2020iem","19:20:45.750","+11:23:53.27","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20byp","Gaia - Gaia-photometric","","1","1","","17.39","G-Gaia","2020-03-19 15:33:07.200","Gaia_Bot1","",""
"58618","AT 2020idj","16:19:51.261","+81:23:46.07","","","","","ZTF","ZTF","","ZTF","ZTF20aaspoig","P48 - ZTF-Cam","","1","1","","19.6394","g-ZTF","2020-03-05 12:26:55.680","ZTF_CLU_PUBLIC","",""
"58617","AT 2020idi","17:45:33.019","+05:07:35.35","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20cnp","PS1 - GPC1","","1","1","","20.76","w-PS1","2020-03-23 13:42:14.400","PS2_Bot1","",""
"58572","AT 2020ibq","16:24:42.032","-10:19:27.76","","","","","ZTF","ZTF","","ZTF","ZTF19aadafat","P48 - ZTF-Cam","","1","1","","20.09","r-ZTF","2020-03-07 12:03:35.136","ZTF_AMPEL_COMPLETE","",""
"58454","AT 2020hxd","10:29:00.718","+03:01:11.50","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cmn","PS1 - GPC1","","1","1","","21.13","g-Sloan","2020-01-01 14:42:43.200","YSE_Bot1","",""
"58450","AT 2020hwz","11:30:50.205","+13:17:58.43","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cmj","PS1 - GPC1","","1","1","","20.82","g-Sloan","2020-01-23 13:23:31.200","YSE_Bot1","",""
"58448","AT 2020hwx","11:24:11.304","+11:26:42.70","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cmh","PS1 - GPC1","","1","1","","21.25","r-Sloan","2020-01-25 14:38:24.000","YSE_Bot1","",""
"58446","AT 2020hwv","16:17:10.360","+20:58:01.62","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cme","PS1 - GPC1","","1","1","","19.92","z-Sloan","2020-02-03 15:47:31.200","YSE_Bot1","",""
"58411","AT 2020hvm","07:55:51.305","+17:28:56.78","","","","","SGLF","ZTF","","ZTF","ZTF20aamvjvj","P48 - ZTF-Cam","","1","1","","20.403","g-ZTF","2020-02-12 04:40:19.000","Perez-Fournon","",""
"58406","AT 2020hvh","14:48:06.408","+53:50:38.85","","","SDSS J144806.84+535028.6","0.14806","SGLF","ZTF","","SGLF; ZTF","ZTF20aaqtsjb","P48 - ZTF-Cam","","1","1","","21.105","g-ZTF","2020-02-20 12:46:11.000","Perez-Fournon","",""
"58405","AT 2020hvg","13:16:16.946","+51:48:49.11","","","SDSS J131617.08+514902.3","0.100093","SGLF","ZTF","","SGLF; ZTF","ZTF20aaqpswu","P48 - ZTF-Cam","","1","1","","21.108","g-ZTF","2020-02-20 10:20:03.000","Perez-Fournon","",""
"58392","AT 2020hut","19:54:43.170","-11:22:16.57","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20bwy","Gaia - Gaia-photometric","","1","1","","17.75","G-Gaia","2020-03-12 13:50:52.800","Gaia_Bot1","",""
"58359","AT 2020htn","18:58:59.050","-10:11:03.77","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20bwo","Gaia - Gaia-photometric","","1","1","","17.42","G-Gaia","2020-03-16 20:03:50.400","Gaia_Bot1","",""
"58302","AT 2020hri","18:28:16.740","-05:38:16.51","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20bwc","Gaia - Gaia-photometric","","1","1","","19.66","G-Gaia","2020-03-19 02:09:36.000","Gaia_Bot1","",""
"58229","AT 2020hon","05:26:53.470","+02:28:36.62","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20buz","Gaia - Gaia-photometric","","1","1","","15.42","G-Gaia","2020-03-22 05:21:07.200","Gaia_Bot1","",""
