-69.422700, 20.52078, -69+21, 0.0000e+00, 1920, 58585.4062
-118.718700, -2.07366, -119-2, 0.0000e+00, 1921, 58585.4062
-66.601820, -17.34413, -67-17, 0.0000e+00, 1922, 58585.4062
-95.106400, 28.46005, -95+28, 0.0000e+00, 1923, 58585.4062
-106.818840, -23.87978, -107-24, 0.0000e+00, 1924, 58585.4062
-61.795760, 6.88924, -62+7, 0.0000e+00, 1926, 58585.4062
-116.056390, 13.22739, -116+13, 0.0000e+00, 1917, 58585.4062
-79.566660, -27.27129, -80-27, 0.0000e+00, 1927, 58585.4062
-77.663890, 26.56535, -78+27, 0.0000e+00, 1928, 58585.4062
-116.926790, -11.59337, -117-12, 0.0000e+00, 1930, 58585.4062
-62.035510, -8.72437, -62-9, 0.0000e+00, 1931, 58585.4062
-105.355790, 25.18370, -105+25, 0.0000e+00, 1932, 58585.4062
-97.244740, -28.44390, -97-28, 0.0000e+00, 1933, 58585.4062
-65.135910, 16.06250, -65+16, 0.0000e+00, 1918, 58585.4062
-119.121220, 3.95704, -119+4, 0.0000e+00, 1915, 58585.4062
-70.306280, -22.29355, -70-22, 0.0000e+00, 1897, 58585.4062
-88.265320, 29.40699, -88+29, 0.0000e+00, 1905, 58585.4062
-111.996550, -20.16407, -112-20, 0.0000e+00, 1898, 58585.4062
-60.472750, 0.95701, -60+1, 0.0000e+00, 1899, 58585.4062
-113.334520, 18.72204, -113+19, 0.0000e+00, 1900, 58585.4062
-86.059280, -29.38932, -86-29, 0.0000e+00, 1901, 58585.4062
-71.677880, 23.75616, -72+24, 0.0000e+00, 1902, 58585.4062
-119.176880, -5.90209, -119-6, 0.0000e+00, 1904, 58585.4062
-63.777080, -14.60025, -64-15, 0.0000e+00, 1906, 58585.4062
-99.500400, 28.38141, -100+28, 0.0000e+00, 1914, 58585.4062
-103.877790, -26.69145, -104-27, 0.0000e+00, 1907, 58585.4062
-61.945380, 10.76079, -62+11, 0.0000e+00, 1909, 58585.4062
-118.341630, 10.05896, -118+10, 0.0000e+00, 1910, 58585.4062
-75.316480, -26.43089, -75-26, 0.0000e+00, 1911, 58585.4062
-81.236460, 28.82733, -81+29, 0.0000e+00, 1912, 58585.4062
-116.136640, -15.40989, -116-15, 0.0000e+00, 1913, 58585.4062
-60.308210, -5.22389, -60-5, 0.0000e+00, 1856, 58585.4062
-109.288040, 23.63186, -109+24, 0.0000e+00, 1854, 58585.4062
-93.158580, -30.04246, -93-30, 0.0000e+00, 1775, 58585.4062
-66.602220, 19.71688, -67+20, 0.0000e+00, 1803, 58585.4062
-120.277800, 0.21516, -120+0, 0.0000e+00, 1796, 58585.4062
-66.814660, -20.10758, -67-20, 0.0000e+00, 1797, 58585.4062
-92.683530, 30.25660, -93+30, 0.0000e+00, 1799, 58585.4062
-109.825560, -23.53857, -110-24, 0.0000e+00, 1800, 58585.4062
-59.902540, 4.85030, -60+5, 0.0000e+00, 1801, 58585.4062
-116.311830, 15.99351, -116+16, 0.0000e+00, 1802, 58585.4062
-81.531770, -29.44655, -82-29, 0.0000e+00, 1804, 58585.4062
-74.558170, 26.72360, -75+27, 0.0000e+00, 1794, 58585.4062
-119.137400, -9.85496, -119-10, 0.0000e+00, 1805, 58585.4062
-61.351680, -11.42530, -61-11, 0.0000e+00, 1807, 58585.4062
-103.911830, 27.65055, -104+28, 0.0000e+00, 1808, 58585.4062
-100.329120, -29.12130, -100-29, 0.0000e+00, 1809, 58585.4062
-62.626740, 14.67614, -63+15, 0.0000e+00, 1810, 58585.4062
-120.198140, 6.53278, -120+7, 0.0000e+00, 1811, 58585.4062
-71.211950, -24.95910, -71-25, 0.0000e+00, 1795, 58585.4062
-85.347470, 30.59789, -85+31, 0.0000e+00, 1792, 58585.4062
-114.775510, -19.18189, -115-19, 0.0000e+00, 1813, 58585.4062
