sn name,index,hemisphere,ra,dec,sn_z,host_ra,host_dec,program,priority
ZTF18aaermez,1.0,north,153.1786891894737,39.3739240736842,0.022846,153.178875,39.3739444444,SNe_Ia/RCF,5.0
ZTF18aafjeeu,1.0,north,153.54364207142856,42.396526892857146,0.0935,153.537550641,42.3991788203,SNe_Ia/RCF,3.0
ZTF18aaflcyp,1.0,south,131.84946208666668,11.364999686666668,0.03075,131.849219981,11.3652386416,SNe_Ia/RCF,3.0
ZTF18aagtevs,1.0,north,215.73057922950818,32.85064195573771,0.0342,215.730708333,32.85075,SNe_Ia/RCF,3.0
ZTF18aaheszr,1.0,south,140.9291790821429,22.909036194642855,0.0331,140.929166667,22.9090555556,SNe_Ia/RCF,3.0
ZTF18aahfqbc,1.0,north,182.65925,39.39663,0.0033,182.6361,39.40575,RCF/IIps,5.0
ZTF18aahijwe,1.0,north,194.786672275,37.31021126250001,0.0156,194.78715,37.31028,SNe_Ia/RCF,3.0
ZTF18aahijwe,2.0,north,194.786672275,37.31021126250001,0.0156,194.785541667,37.3138055556,SNe_Ia/RCF,3.0
ZTF18aahjjuh,1.0,north,214.25350194285718,44.93500205714286,0.114,214.254955215,44.9361392545,SNe_Ia/RCF,3.0
ZTF18aahjjuh,2.0,north,214.25350194285718,44.93500205714286,0.114,214.23783984,44.9357832887,SNe_Ia/RCF,3.0
ZTF18aahqrur,1.0,south,146.88855827777778,10.085703855555558,0.139,146.888406668,10.0857585317,SNe_Ia/RCF,3.0
ZTF18aahtjsc,1.0,north,169.205159825,46.91101683000001,0.0529,169.205006979,46.9106844874,SNe_Ia/RCF,5.0
ZTF18aahtnlt,1.0,north,176.292811047619,30.788095092857148,0.059000000000000004,176.291252551,30.7920618967,SNe_Ia/RCF,3.0
ZTF18aahtnlt,2.0,north,176.292811047619,30.788095092857148,0.059000000000000004,176.28799826,30.7871587409,SNe_Ia/RCF,3.0
ZTF18aahtnlt,3.0,north,176.292811047619,30.788095092857148,0.059000000000000004,176.279265144,30.7956406392,SNe_Ia/RCF,3.0
ZTF18aahuujv,1.0,north,200.47631920740739,32.42202338148147,0.0343,200.476509722,32.4219524688,SNe_Ia/RCF,5.0
ZTF18aahxamc,1.0,north,178.3593169088235,35.94823552647058,-9999.0,178.359244444,35.9482436231,SNe_Ia/RCF,3.0
ZTF18aaiiigm,1.0,north,215.47915812,44.36582188000001,0.0782,215.479082333,44.3658253326,SNe_Ia/RCF,5.0
ZTF18aaikyip,1.0,north,210.70965153571427,57.211045814285725,0.0523,210.709744733,57.2109227438,SNe_Ia/RCF,3.0
ZTF18aailmnv,1.0,north,214.20206426363643,58.48540917575757,0.08,214.200795498,58.4845375334,SNe_Ia/RCF,5.0
ZTF18aaisvqg,1.0,south,177.0322929625,23.079312325,0.0676,177.032307324,23.0792411044,SNe_Ia/RCF,5.0
ZTF18aaitfrq,1.0,north,198.24795647142858,45.09692618571428,0.0349,198.247833333,45.0971111111,SNe_Ia/RCF,3.0
ZTF18aaivonj,1.0,north,239.91358659375,35.51489965625,0.0844,239.913928794,35.5152286609,SNe_Ia/RCF,3.0
ZTF18aajbjwd,1.0,north,278.15851362162164,34.99693442972973,-9999.0,278.147014664,35.0087520577,SNe_Ia/Anna,5.0
ZTF18aakfabl,1.0,north,176.2965161125,61.7083694625,0.035,176.297583333,61.7085555556,SNe_Ia/RCF,5.0
ZTF18aakgzwi,1.0,north,245.4379243,54.456500127027034,0.0505,245.437883021,54.4565746404,SNe_Ia/RCF,3.0
ZTF18aaklpdo,1.0,south,177.4507989047619,25.6505917,0.046,177.450916667,25.6504166667,SNe_Ia/RCF,5.0
ZTF18aalataf,1.0,north,275.648513325926,41.80379971481481,-9999.0,275.650291278,41.801776112,SNe_Ia/RCF,4.0
ZTF18aalataf,2.0,north,275.648513325926,41.80379971481481,-9999.0,275.643905995,41.8058376673,SNe_Ia/RCF,4.0
ZTF18aalataf,3.0,north,275.648513325926,41.80379971481481,-9999.0,275.652177448,41.8089690616,SNe_Ia/RCF,4.0
ZTF18aalpcph,1.0,north,168.09695478888887,30.58000651111111,0.0724,168.096817871,30.5802376492,SNe_Ia/RCF,3.0
ZTF18aamasph,1.0,north,190.89132988333336,57.43343906666666,0.1268,190.891880675,57.4337336405,SNe_Ia/RCF,3.0
ZTF18aamgcbt,1.0,north,212.77463354,41.15578784,0.0935,212.774414272,41.1556603624,SNe_Ia/RCF,3.0
ZTF18aamrkmd,1.0,south,193.77278137142858,25.30306747857143,-9999.0,193.772625106,25.3032074475,SNe_Ia/RCF,3.0
ZTF18aamsgjq,1.0,north,196.44575437777766,59.8431485888889,0.060020000000000004,196.445934646,59.843339017,SNe_Ia/RCF,5.0
ZTF18aansqun,1.0,north,251.29205402666668,42.71786743333333,0.05964,251.292135228,42.7176758625,SNe_Ia/RCF,5.0
ZTF18aanygjk,1.0,north,273.06393224,56.61993176857143,0.049,273.063575247,56.6200128446,SNe_Ia/RCF,5.0
ZTF18aaoufjt,1.0,north,215.32178479473686,35.508821063157896,0.0298,215.322457396,35.5093975031,SNe_Ia/RCF,5.0
ZTF18aaoxryq,1.0,south,248.84387368461537,22.46844920769231,0.094029,248.843860479,22.4684356072,SNe_Ia/RCF,5.0
ZTF18aapxjzs,1.0,south,268.2411017333334,16.87360321111111,0.0665,268.240887305,16.873065556,SNe_Ia/RCF,5.0
ZTF18aaqcqvr,1.0,north,193.85276570454545,45.57838946363636,0.07,193.852857702,45.5787825228,SNe_Ia/RCF,5.0
ZTF18aaqcqvr,2.0,north,193.85276570454545,45.57838946363636,0.07,193.852064888,45.5744251777,SNe_Ia/RCF,5.0
ZTF18aaqcugm,1.0,north,202.05302091785717,53.91603691785714,0.06,202.053410919,53.9117007567,SNe_Ia/RCF,5.0
ZTF18aaqehoc,1.0,north,228.1855976772728,40.10995590909091,0.0622,228.185663042,40.1098950058,SNe_Ia/RCF,5.0
ZTF18aaqfqaa,1.0,north,233.00652000000002,68.24194,0.022,233.003416667,68.2463333333,RCF/IIps,5.0
ZTF18aaqkcso,1.0,north,204.05423404102558,38.3550451,0.02,204.054191775,38.3549934584,SNe_Ia/RCF,5.0
ZTF18aaqkcso,2.0,north,204.05423404102558,38.3550451,0.02,204.062503511,38.343831707,SNe_Ia/RCF,5.0
ZTF18aaqkjuw,1.0,north,174.79364720416672,56.13628272083333,0.0966,174.793609499,56.1362749214,SNe_Ia/RCF,5.0
ZTF18aaqqoqs,1.0,north,207.9703746761905,47.256998409523796,0.08,207.969624657,47.2574799151,SNe_Ia/RCF,5.0
ZTF18aaqskoy,1.0,north,255.9077486392857,36.42920347857144,0.085,255.877375,36.4186388889,SNe_Ia/RCF,5.0
ZTF18aarbgrh,1.0,south,151.19842330666668,14.779309623333335,0.084,151.198396043,14.7793088128,SNe_Ia/RCF,3.0
ZTF18aarcypa,1.0,south,167.45934584,28.97139316,0.032,167.459583333,28.9713333333,SNe_Ia/RCF,5.0
ZTF18aarlukc,1.0,north,172.86852226041665,62.16983648541665,0.0626,172.868648974,62.1698210894,SNe_Ia/RCF,5.0
ZTF18aarszsc,1.0,north,244.50323299487184,67.0655575717949,-9999.0,244.503117088,67.0656075799,SNe_Ia/RCF,4.0
ZTF18aartjmf,1.0,south,231.74494828333331,8.261531733333333,0.0878,231.744846369,8.26200463775,SNe_Ia/RCF,5.0
ZTF18aartjmf,2.0,south,231.74494828333331,8.261531733333333,0.0878,231.743212376,8.26445440468,SNe_Ia/RCF,5.0
ZTF18aarwxum,1.0,north,267.3714741189189,58.56938358918918,0.09,267.371445287,58.5694188398,SNe_Ia/RCF,5.0
ZTF18aarxzmv,1.0,north,190.39969556666668,35.57699425714286,0.07,190.39255884,35.5728926986,SNe_Ia/RCF,5.0
ZTF18aasdted,1.0,north,261.41315312236827,59.44677347105264,0.01815,261.409488928,59.4467371767,SNe_Ia/RCF,5.0
ZTF18aaslhxt,1.0,north,276.10794088028183,44.130392753521136,0.06,276.105652376,44.1305304245,SNe_Ia/RCF,5.0
ZTF18aasprui,1.0,north,243.6408535692307,36.94337244102565,0.038,243.64025,36.9437777778,SNe_Ia/RCF,5.0
ZTF18aasszwr,1.0,north,186.45967149062497,51.14621290312499,0.168,186.455561816,51.1449185253,SNe_Ia/RCF,3.0
ZTF18aataafd,1.0,north,214.8372603357143,36.172081742857145,0.077,214.83667449,36.172262585,SNe_Ia/RCF,5.0
ZTF18aathacy,1.0,north,186.5954174444444,71.56364381111112,-9999.0,186.595702025,71.5640713926,SNe_Ia/RCF,5.0
ZTF18aathacy,2.0,north,186.5954174444444,71.56364381111112,-9999.0,186.604450485,71.5611968533,SNe_Ia/RCF,5.0
ZTF18aathacy,3.0,north,186.5954174444444,71.56364381111112,-9999.0,186.581834096,71.5635537079,SNe_Ia/RCF,5.0
ZTF18aathgma,1.0,north,201.505671775,51.30196718333333,0.030430000000000002,201.508,51.302,SNe_Ia/RCF,3.0
ZTF18aatjhup,1.0,south,235.22761571666663,15.051618816666664,-9999.0,235.227658471,15.0516744176,SNe_Ia/RCF,4.0
ZTF18aatjlhe,1.0,north,197.1285527,50.641469,0.03,197.128196352,50.6421487514,SNe_Ia/RCF,4.0
ZTF18aatlfus,1.0,south,257.17643,28.520609999999998,0.0451,257.175083358,28.5217013968,RCF/IIps,5.0
ZTF18aatzygk,1.0,north,251.38418890000003,59.91861782499999,0.08,251.384243119,59.9185812643,SNe_Ia/RCF,4.0
ZTF18aauhley,1.0,north,171.4006450408164,54.38254089591835,0.0207,171.39675,54.38733,SNe_Ia/RCF,3.0
ZTF18aauhley,2.0,north,171.4006450408164,54.38254089591835,0.0207,171.4005,54.3825,SNe_Ia/RCF,3.0
ZTF18aauhxce,1.0,north,177.5687448702703,51.45341853783784,0.0831,177.567816684,51.4502659708,SNe_Ia/RCF,5.0
ZTF18aaumeys,1.0,north,214.31292800243904,59.276375292682935,0.03754,214.315827779,59.2778222928,SNe_Ia/RCF,5.0
ZTF18aaumeys,2.0,north,214.31292800243904,59.276375292682935,0.03754,214.309656604,59.2757811852,SNe_Ia/RCF,5.0
ZTF18aaunfqq,1.0,north,238.5799862818181,39.453956445454544,0.0711,238.579578585,39.4538895291,SNe_Ia/RCF,5.0
ZTF18aaupmks,1.0,north,291.911580504,61.947195564,0.04,291.911521479,61.9472504115,SNe_Ia/RCF,5.0
ZTF18aauqdyb,1.0,north,278.56087496764707,32.919316752941185,0.12,278.560589873,32.9194893844,SNe_Ia/RCF,5.0
ZTF18aauuohe,1.0,south,207.51284410188683,27.277935550943397,0.112,207.509266565,27.2778138178,SNe_Ia/RCF,4.0
ZTF18aauuohe,2.0,south,207.51284410188683,27.277935550943397,0.112,207.499044902,27.2826191267,SNe_Ia/RCF,4.0
ZTF18aauuqrh,1.0,south,186.3593330125,11.766742825,-9999.0,186.359914157,11.7665540115,SNe_Ia/RCF,5.0
ZTF18aavjoas,1.0,south,235.79351473,4.92512705,-9999.0,235.794463998,4.91881248401,SNe_Ia/RCF,4.0
ZTF18aavjoas,2.0,south,235.79351473,4.92512705,-9999.0,235.795160849,4.92827559773,SNe_Ia/RCF,4.0
ZTF18aavjoas,3.0,south,235.79351473,4.92512705,-9999.0,235.789496802,4.91371636184,SNe_Ia/RCF,4.0
ZTF18aavnvmp,1.0,south,204.69694966000003,30.95959148,0.064,204.696939341,30.9595909709,SNe_Ia/RCF,5.0
ZTF18aavnxar,1.0,south,194.3442878,26.81484108666667,0.085,194.344341221,26.8148241624,SNe_Ia/RCF,5.0
ZTF18aavrwhu,1.0,north,206.73521745384616,43.13729220769231,0.06201,206.734257474,43.1375083061,SNe_Ia/RCF,5.0
ZTF18aavrzxp,1.0,north,215.4493723333333,48.166607757142856,0.07,215.442168567,48.1596438335,SNe_Ia/RCF,5.0
ZTF18aavrzxp,2.0,north,215.4493723333333,48.166607757142856,0.07,215.4369724,48.1645538577,SNe_Ia/RCF,5.0
ZTF18aawczad,1.0,south,194.56949665714282,27.729254114285716,0.0682,194.570134952,27.7297067038,SNe_Ia/RCF,5.0
ZTF18aawczad,2.0,south,194.56949665714282,27.729254114285716,0.0682,194.568165239,27.725051876,SNe_Ia/RCF,5.0
ZTF18aawdynj,1.0,north,224.10810754166667,29.65521716666667,0.0581,224.107969202,29.655201197,SNe_Ia/RCF,3.0
ZTF18aawjywv,1.0,north,268.7502440058824,42.8983343117647,0.04,268.750625414,42.899072015,SNe_Ia/RCF,5.0
ZTF18aawmxdx,1.0,south,147.2431746,13.98436985789474,0.0425,147.243421387,13.984455271,SNe_Ia/RCF,5.0
ZTF18aawmxdx,2.0,south,147.2431746,13.98436985789474,0.0425,147.241889553,13.9810233986,SNe_Ia/RCF,5.0
ZTF18aawpcel,1.0,north,195.3210339625,59.8100321125,0.15,195.318779118,59.8099514717,SNe_Ia/RCF,5.0
ZTF18aawurud,1.0,north,280.73012147272726,50.65935209545454,0.05,280.730066844,50.659517455,SNe_Ia/RCF,4.0
ZTF18aawurud,2.0,north,280.73012147272726,50.65935209545454,0.05,280.729153459,50.6630694575,SNe_Ia/RCF,4.0
ZTF18aawxlxf,1.0,north,165.57061352727277,58.234010700000006,0.08213,165.573844289,58.2355839991,SNe_Ia/RCF,5.0
ZTF18aawyjjq,1.0,north,263.05884771149425,36.073994620689646,0.04,263.057295187,36.0745273174,SNe_Ia/RCF,4.0
ZTF18aawzxky,1.0,north,261.3099830285714,72.99533432857143,-9999.0,261.309295669,72.9951273703,SNe_Ia/RCF,5.0
ZTF18aaxavsk,1.0,north,264.58346791538463,67.84947108461539,0.08,264.582907206,67.849402696,SNe_Ia/RCF,5.0
ZTF18aaxavsk,2.0,north,264.58346791538463,67.84947108461539,0.08,264.576637288,67.8567476276,SNe_Ia/RCF,5.0
ZTF18aaxcntm,1.0,north,247.04638540000008,39.8201196,0.0268,247.048166667,39.8219166667,SNe_Ia/RCF,5.0
ZTF18aaxcxih,1.0,north,284.75421924999995,63.75519572727273,0.07,284.753675183,63.7553515922,SNe_Ia/RCF,5.0
ZTF18aaxdrjn,1.0,north,185.00686477000005,56.15886751749999,0.0339,185.006291667,56.1629166667,SNe_Ia/RCF,5.0
ZTF18aaxiuyp,1.0,north,241.39474520625,32.66319686875,0.0303,241.394375,32.6613611111,SNe_Ia/RCF,5.0
ZTF18aaxkfos,1.0,north,160.33797669166668,45.67038034166666,0.075,160.3377663,45.6703391422,SNe_Ia/RCF,5.0
ZTF18aaxkjmm,1.0,north,236.37133991599998,35.855207191999995,0.0661,236.37116346,35.8552755498,SNe_Ia/RCF,5.0
ZTF18aaxnkos,1.0,north,156.52726243636363,47.27427109090909,0.0628,156.526614619,47.2732020538,SNe_Ia/RCF,5.0
ZTF18aaxnnev,1.0,south,172.77961016190474,11.983101709523812,0.091,172.779545337,11.983122155,SNe_Ia/RCF,3.0
ZTF18aaxnrhv,1.0,south,208.5267544935484,23.43040523548387,0.0552,208.526770532,23.4303597443,SNe_Ia/RCF,3.0
ZTF18aaxokeg,1.0,south,195.48043217826088,22.771292604347824,0.0336,195.480453058,22.7712119677,SNe_Ia/RCF,5.0
ZTF18aaxqyki,1.0,north,232.57616669545453,57.65850092272729,0.1,232.575580565,57.6590345922,SNe_Ia/RCF,5.0
ZTF18aaxrkqy,1.0,north,203.7772496212121,34.20952373787878,0.221,203.781009075,34.2045223803,SNe_Ia/RCF,3.0
ZTF18aaxryfw,1.0,north,256.19373449272734,38.03501187818182,0.06,256.192439256,38.0348555877,SNe_Ia/RCF,3.0
ZTF18aaxryfw,2.0,north,256.19373449272734,38.03501187818182,0.06,256.192142779,38.0189728741,SNe_Ia/RCF,3.0
ZTF18aaxvpsw,1.0,north,224.97666818235288,39.078793282352926,0.0916,224.976521109,39.0787568278,SNe_Ia/RCF,5.0
ZTF18aaxvpsw,2.0,north,224.97666818235288,39.078793282352926,0.0916,224.976842279,39.0780683418,SNe_Ia/RCF,5.0
ZTF18aaxwjmp,1.0,north,252.90570050444447,61.545362728888904,0.08,252.905783437,61.5454570958,SNe_Ia/RCF,5.0
ZTF18aaxxyhp,1.0,north,271.95478775,35.88347895000001,0.0217,271.95475,35.8834444444,SNe_Ia/RCF,3.0
ZTF18aaxzpyh,1.0,south,153.1717319682927,21.93223863902439,0.111,153.166408886,21.9321344787,SNe_Ia/RCF,3.0
ZTF18aaxzpyh,2.0,south,153.1717319682927,21.93223863902439,0.111,153.167015429,21.925829838,SNe_Ia/RCF,3.0
ZTF18aaybvhx,1.0,north,267.8071325965517,34.72726844482759,0.0846,267.805190403,34.7246129383,SNe_Ia/RCF,4.0
ZTF18aaybvhx,2.0,north,267.8071325965517,34.72726844482759,0.0846,267.810834367,34.7245645134,SNe_Ia/RCF,4.0
ZTF18aaydmkh,1.0,north,260.16109671333334,52.04195231999999,0.08,260.160895939,52.0419005481,SNe_Ia/RCF,5.0
ZTF18aayiahw,1.0,south,209.8083475111111,28.54075538888889,0.0637,209.80685618,28.5395704399,SNe_Ia/RCF,5.0
ZTF18aayiahw,2.0,south,209.8083475111111,28.54075538888889,0.0637,209.812192337,28.5388298842,SNe_Ia/RCF,5.0
ZTF18aayidfz,1.0,south,198.6677641375,24.00575424375,0.067,198.67180942,24.0018271319,SNe_Ia/RCF,5.0
ZTF18aayidfz,2.0,south,198.6677641375,24.00575424375,0.067,198.681825373,24.0003248264,SNe_Ia/RCF,5.0
ZTF18aayigdr,1.0,north,177.50241491718754,35.065732225000005,0.0611,177.502360931,35.0657400316,SNe_Ia/RCF,3.0
ZTF18aayivoq,1.0,north,180.47852921,36.89517499,0.0792,180.478695912,36.8952226443,SNe_Ia/RCF,5.0
ZTF18aayivxm,1.0,north,183.449649675,40.71568385625,0.1,183.449536612,40.7148511813,SNe_Ia/RCF,4.0
ZTF18aayjflv,1.0,north,181.3391719,53.77741933076921,0.0497,181.339156485,53.7774282324,SNe_Ia/RCF,3.0
ZTF18aayjvve,1.0,north,226.0691681181818,35.81503723939395,0.0473,226.065458333,35.8166944444,SNe_Ia/RCF,5.0
ZTF18aayjyub,1.0,north,200.1165713148148,62.30082250555557,0.03,200.11639363,62.3011575779,SNe_Ia/RCF,5.0
ZTF18aaykjei,1.0,north,244.91235108863648,49.18517944318182,0.097,244.912170374,49.1846944549,SNe_Ia/RCF,5.0
ZTF18aaypxlu,1.0,south,188.37978536666668,27.54590161666667,0.09182,188.378911072,27.5452180383,SNe_Ia/RCF,3.0
ZTF18aaytovs,1.0,north,266.4724834375,31.7105244625,0.0746,266.479579901,31.7058598649,SNe_Ia/RCF,5.0
ZTF18aaytovs,2.0,north,266.4724834375,31.7105244625,0.0746,266.483576866,31.7099094449,SNe_Ia/RCF,5.0
ZTF18aaytovs,3.0,north,266.4724834375,31.7105244625,0.0746,266.472298278,31.7142771121,SNe_Ia/RCF,5.0
ZTF18aayxupv,1.0,south,183.3873759916667,25.45152443333333,0.047,183.387552028,25.4512064424,SNe_Ia/RCF,5.0
ZTF18aazabmh,1.0,north,254.90511505000003,59.07329024999999,0.07,254.904855241,59.076836865,SNe_Ia/RCF,5.0
ZTF18aazblzy,1.0,north,242.83948005777768,36.99429636,0.06,242.840006982,36.9915363003,SNe_Ia/RCF,5.0
ZTF18aazblzy,2.0,north,242.83948005777768,36.99429636,0.06,242.845532799,37.0048549996,SNe_Ia/RCF,5.0
ZTF18aazcoob,1.0,north,269.5111413714286,69.07277439642857,0.0845,269.510541865,69.0740344632,SNe_Ia/RCF,5.0
ZTF18aazixbw,1.0,north,244.741588052174,56.71687959565217,0.0594,244.742523942,56.7150323866,SNe_Ia/RCF,5.0
ZTF18aazjztm,1.0,north,260.10163660666666,55.21463832666666,0.07200000000000001,260.101529474,55.2141694218,SNe_Ia/RCF,5.0
ZTF18aazjztm,2.0,north,260.10163660666666,55.21463832666666,0.07200000000000001,260.105156148,55.2215956797,SNe_Ia/RCF,5.0
ZTF18aazsabq,1.0,north,283.84099492592594,56.588405137037036,0.05,283.841769638,56.5888282449,SNe_Ia/RCF,5.0
ZTF18aazvajy,1.0,south,321.73152985737687,20.140646485245906,-9999.0,321.73279113,20.1475992333,SNe_Ia/RCF,4.0
ZTF18aazvajy,2.0,south,321.73152985737687,20.140646485245906,-9999.0,321.73239838,20.143959064,SNe_Ia/RCF,4.0
ZTF18aazvajy,3.0,south,321.73152985737687,20.140646485245906,-9999.0,321.739342096,20.1415421953,SNe_Ia/RCF,4.0
ZTF18aazxthg,1.0,south,202.98071102000003,23.28321112,0.045,202.982928781,23.2823276746,SNe_Ia/RCF,5.0
ZTF18abadjhx,1.0,south,315.2052441789473,9.524513010526316,0.076,315.205395109,9.52409452535,SNe_Ia/RCF,5.0
ZTF18abafxmt,1.0,north,203.5144364,61.72793505999999,0.0312,203.511875,61.7277222222,SNe_Ia/RCF,3.0
ZTF18abakxep,1.0,north,186.84403156875,30.09251825625,0.0739,186.844013133,30.0925136746,SNe_Ia/RCF,3.0
ZTF18abalzzd,1.0,north,216.81281834117647,30.36536348235293,-9999.0,216.812807225,30.365720401,SNe_Ia/RCF,5.0
ZTF18abauprj,1.0,north,254.7709989072464,47.23643856086956,0.0242,254.755958333,47.2371666667,SNe_Ia/RCF,5.0
ZTF18abbovuc,1.0,north,186.34781183529407,31.82401372352941,0.039,186.345375,31.8265555556,SNe_Ia/RCF,5.0
ZTF18abbpeqo,1.0,north,238.22689509285712,50.61940106964286,0.0668,238.225720338,50.6187346901,SNe_Ia/RCF,5.0
ZTF18abbpxik,1.0,south,230.70968,8.08031,0.0324,230.707333333,8.08166666667,RCF/IIps,5.0
ZTF18abbpyvk,1.0,south,209.42047,17.50807,0.0222,209.4222,17.50884,RCF/IIps,5.0
ZTF18abbqjds,1.0,north,221.352353863158,78.28469929473684,0.1,221.352804472,78.2835269933,SNe_Ia/RCF,4.0
ZTF18abbvsiv,1.0,north,261.1334460318181,70.37245155,0.051,261.130993922,70.373147897,SNe_Ia/RCF,5.0
ZTF18abceakp,1.0,north,212.05198254523808,65.63776787142858,0.03,212.051961206,65.6383030305,SNe_Ia/RCF,5.0
ZTF18abcecfi,1.0,north,230.3513687444444,69.60625009444443,0.08,230.355975769,69.6047715384,SNe_Ia/RCF,5.0
ZTF18abcezmh,1.0,north,269.451876825,40.0763898,0.057,269.451492026,40.076577621,SNe_Ia/RCF,5.0
ZTF18abcfdzu,1.0,north,230.21717,54.215559999999996,0.128,230.217514735,54.2158880704,RCF/IIps,5.0
ZTF18abchinz,1.0,north,298.4670505736842,62.801832894736854,-9999.0,298.466998559,62.8019063197,SNe_Ia/RCF,5.0
ZTF18abcicrq,1.0,south,205.28317905454549,28.88646532727273,0.105,205.283854624,28.8863145489,SNe_Ia/RCF,5.0
ZTF18abckujg,1.0,north,222.9735218296296,46.64576078148149,0.07400000000000001,222.974167329,46.6464001157,SNe_Ia/RCF,5.0
ZTF18abckujq,1.0,north,181.66927835,59.51335659,0.06383,181.671737915,59.5149818009,SNe_Ia/RCF,5.0
ZTF18abckxfb,1.0,south,267.3407796181818,19.739696399999996,-9999.0,267.353365539,19.7396038874,SNe_Ia/RCF,5.0
ZTF18abckxfb,2.0,south,267.3407796181818,19.739696399999996,-9999.0,267.340161097,19.737014683,SNe_Ia/RCF,5.0
ZTF18abckxfb,3.0,south,267.3407796181818,19.739696399999996,-9999.0,267.34068491,19.7412339697,SNe_Ia/RCF,5.0
ZTF18abclfee,1.0,north,258.5925530155556,48.264313044444464,0.029,258.59306033,48.2640088698,SNe_Ia/RCF,5.0
ZTF18abclhtl,1.0,north,218.7748608,73.35967538749998,-9999.0,218.774289947,73.3596819243,SNe_Ia/RCF,5.0
ZTF18abcpolh,1.0,south,226.9941490888889,1.2324020444444443,0.03512,226.997125,1.23172222222,SNe_Ia/RCF,5.0
ZTF18abcrtnq,1.0,south,198.89295726000003,28.34291101333333,0.10151,198.891941588,28.3414833058,SNe_Ia/RCF,5.0
ZTF18abcrxoj,1.0,north,239.2596078405405,37.4171180135135,0.0309,239.261256399,37.4166978477,SNe_Ia/RCF,5.0
ZTF18abcrzfz,1.0,south,192.86450364615388,20.606421046153848,0.062,192.864605308,20.6063422683,SNe_Ia/RCF,5.0
ZTF18abcsgvj,1.0,north,266.10264826249994,55.17543780000001,0.06,266.108041975,55.1753625182,SNe_Ia/RCF,5.0
ZTF18abcsgvj,2.0,north,266.10264826249994,55.17543780000001,0.06,266.102809612,55.1749245957,SNe_Ia/RCF,5.0
ZTF18abcvush,1.0,south,256.68346953749995,18.35705076875,0.05,256.683585557,18.357106159,SNe_Ia/RCF,5.0
ZTF18abcxyjp,1.0,south,214.5750165076923,28.9732889076923,0.0422,214.577166667,28.9683333333,SNe_Ia/RCF,5.0
ZTF18abcyhju,1.0,north,188.8456862833333,29.49217505,0.01524,188.849916667,29.4920833333,SNe_Ia/RCF,5.0
ZTF18abcyilc,1.0,north,184.04842022500003,68.55838742499999,0.06,184.048863067,68.5585421251,SNe_Ia/RCF,5.0
ZTF18abcysdx,1.0,north,272.98889740000004,30.045399416666665,0.067,272.987569869,30.0453859441,SNe_Ia/RCF,5.0
ZTF18abdbuty,1.0,north,253.1972488826088,51.56347547391305,0.06,253.197806357,51.5636730766,SNe_Ia/RCF,5.0
ZTF18abdcfgz,1.0,north,191.62581601666668,77.28099838333333,0.05,191.617219063,77.2817876961,SNe_Ia/RCF,5.0
ZTF18abddrhd,1.0,north,241.267375775,36.09407747500001,0.09,241.267294827,36.0944783874,SNe_Ia/RCF,5.0
ZTF18abddrhd,2.0,north,241.267375775,36.09407747500001,0.09,241.268888138,36.0917911225,SNe_Ia/RCF,5.0
ZTF18abdefet,1.0,north,266.07548413124994,68.02912255,0.08,266.074365881,68.0288838527,SNe_Ia/RCF,5.0
ZTF18abdfaqi,1.0,south,223.4930270366666,26.00195250333333,0.0483,223.493924685,26.0015535079,SNe_Ia/RCF,5.0
ZTF18abdfazk,1.0,north,216.98010778235286,40.974350370588226,0.09,216.980793739,40.9744235299,SNe_Ia/RCF,5.0
ZTF18abdffeo,1.0,south,214.49515692,26.41234668,0.0148,214.494666667,26.4125555556,SNe_Ia/RCF,5.0
ZTF18abdfwur,1.0,north,245.179825397561,65.63912577560976,0.07,245.179824637,65.6391589449,SNe_Ia/RCF,5.0
ZTF18abdfydj,1.0,north,255.59405018666664,57.75142437333333,0.07,255.594065434,57.7510426627,SNe_Ia/RCF,5.0
ZTF18abdgltl,1.0,south,318.1754629428571,13.981248157142856,0.017,318.175333333,13.98125,SNe_Ia/RCF,3.0
ZTF18abdgwxn,1.0,south,261.42290249999996,23.86908956923077,0.0638,261.421822939,23.8705257088,SNe_Ia/RCF,5.0
ZTF18abdiqdh,1.0,north,184.68348644444438,44.78195756666667,0.03834,184.684708333,44.7810833333,SNe_Ia/RCF,5.0
ZTF18abdiwpt,1.0,north,213.07609310930232,62.6429917116279,0.07,213.077887715,62.6426080006,SNe_Ia/RCF,5.0
ZTF18abdjmfh,1.0,south,243.78669,26.56004,0.03,243.784791667,26.5564444444,RCF/IIps,4.0
ZTF18abdkiaq,1.0,south,196.86243618333333,18.778637,0.06433,196.865137476,18.7770973088,SNe_Ia/RCF,5.0
ZTF18abdkimx,1.0,north,247.795853436,60.597710651999996,0.08,247.795157917,60.5977254568,SNe_Ia/RCF,5.0
ZTF18abdkkwa,1.0,north,267.0221690605263,52.22372761052633,0.025318,267.020625,52.2221944444,SNe_Ia/RCF,5.0
ZTF18abdmlya,1.0,south,209.6602921,7.217000214285713,0.01462,209.66085,7.21652,SNe_Ia/RCF,5.0
ZTF18abdpvnd,1.0,north,348.52259892736856,29.63337867052632,0.05,348.522332195,29.6326875508,SNe_Ia/RCF,5.0
ZTF18abdrbqp,1.0,north,201.40471893333336,36.384410116666665,0.019,201.401375,36.3812222222,SNe_Ia/RCF,5.0
