sn name,host_source,host_name,host_id,host_ra,host_dec,type,rexp,rexp_ivar,rdev,rdev_ivar,z,z_sep,ang_sep (deg),ang_sep (kpsec),ang_sep (radii),ang_sep_sigma (radii),upper_ang_sep (radii),a,ratiob2a,pa,dm,m21,source,dm_kin,btc,hemisphere,program
09gyp,dr8_galaxy,N/A,420413998,29.734057804805,-7.29086288795467,DEV,0.0,0.0,1.84931075572968,196.012603759766,0.358042865991592,0.31204286599159203,0.008730967333887422,28.400589284122322,16.996322713535964,0.6564521486043168,17.65277486214028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09gzj,dr8_galaxy,N/A,27739147,193.755949028999,53.2291108440363,DEV,0.0,0.0,2.11159205436707,18596.373046875,0.0802512019872665,0.0282512019872665,8.728556866276431e-05,0.3186871051395082,0.1488109630532487,0.0005167860517136584,0.14932774910496235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
09hdp,dr8_galaxy,N/A,126453568,3.84506710275448,30.7211960495042,EXP,5.45354986190796,700408.125,0.0,0.0,0.0467671193182468,0.00023288068175320031,0.0015992463510879824,5.308903112540487,1.0556952828340902,0.0002313042992316713,1.0559265871333219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09hpq,dr8_galaxy,N/A,476469596,10.3055443506684,-9.14997936215106,REX,8.41039752960205,466.394439697266,0.0,0.0,0.0860073119401932,0.033007311940193206,0.002876160670982639,10.690404669907526,1.2311164102640726,0.0067780678886508045,1.2378944781527235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09hpq,dr8_galaxy,N/A,476469602,10.3037970252197,-9.15011807169023,DEV,0.0,0.0,2.23995733261108,1093750.75,0.0463207997381687,0.006679200261831296,0.0015456727146808313,5.7451125640791245,2.484164181093861,0.0010604284423844125,2.4852246095362456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09hql,dr8_galaxy,N/A,83386867,28.8721018611633,13.2307914839522,DEV,0.0,0.0,11.1038885116577,1520.39514160156,0.0498354621231556,0.00016453787684440196,0.0001057818312311247,0.3722441911580011,0.03429560662755583,7.921093869621402e-05,0.03437481756625205,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09hpl,dr8_galaxy,N/A,947597715,20.3715943384304,0.107990414795098,COMP,2.25342154502869,201913.578125,3.05329418182373,120544.7890625,0.0770909488201141,0.0029090511798859076,0.000666670396776112,3.623797303640819,0.7860406778623857,0.0007414846258632027,0.786782162488249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09hvs,local_universe,MESSIER 031,237154.0,10.6847916667,41.2690555556,SA(s)b,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.35156,0.32,35.0,-99.0,-99.0,ned_20121120,24.4881,3.98706,north,PTF-iPTF
09iag,dr8_galaxy,N/A,775733261,210.656535980425,5.74737581190396,COMP,7.45489692687988,27681.689453125,2.16098213195801,126206.7109375,0.100457407534122,0.025457407534121998,0.002939241608808794,15.065598563331138,1.4193717090251265,0.0011443482381962833,1.4205160572633229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09iaf,dr8_galaxy,N/A,144165139,215.08957912144,35.234571569535,COMP,5.24720144271851,98700.5,1.49450945854187,84128.75,0.0627787038683891,0.0012212961316108994,0.0015482598344850945,6.85964356341043,1.0622301173287254,0.0006443638936122666,1.0628744812223376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
09iex,dr8_galaxy,N/A,74477632,180.694973065218,2.40198533182003,EXP,4.56230783462524,150.250991821289,0.0,0.0,0.0753540024161339,0.05535400241613389,0.0003051449598836433,0.44521420566615283,0.24078205491614998,0.004305572013878938,0.24508762693002892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09iex,dr8_galaxy,N/A,74477631,180.694904312147,2.40124293779132,EXP,4.010422706604,6385.8876953125,0.0,0.0,0.0139990458264947,0.0060009541735053,0.0007490033138588426,1.0928147577732794,0.6723510530327954,0.0020979508068599555,0.6744490038396553,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09igt,dr8_galaxy,N/A,946678430,187.280071506758,5.15117248234491,DEV,0.0,0.0,1.36963391304016,15399.947265625,0.26344159245491,0.07344159245491,0.0031435410016904326,35.86153630658661,8.262607619700296,0.04861306586520316,8.311220685565498,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09igt,dr8_galaxy,N/A,946678283,187.288945648876,5.14562201704787,DEV,0.0,0.0,4.17993640899658,369.880401611328,0.191457882523537,0.0014578825235369852,0.012680444801879886,144.65859723214916,10.921123390421641,0.1358522948254735,11.056975685247115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09igz,dr8_galaxy,N/A,364655839,133.485724261871,33.6696056075641,REX,1.69327032566071,25302.541015625,0.0,0.0,0.0773627832531929,0.008637216746807092,0.0005156163763034042,2.9920292229003076,1.0962330860950764,0.004070001219886837,1.1003030873149633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
09inv,dr8_galaxy,N/A,517903999,211.092053653876,-4.06069294863926,EXP,13.8336000442505,87.7783050537109,0.0,0.0,0.0656714737415314,0.015671473741531397,0.0031928974755804406,11.235743647233775,0.8309066964001813,0.00641096562836578,0.8373176620285471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09inv,dr8_galaxy,N/A,517903997,211.090035953708,-4.06047196291791,EXP,4.12396430969238,21307.775390625,0.0,0.0,0.0471729040145874,0.0028270959854126004,0.001237734474150316,4.355563359380496,1.0804759140297975,0.0017948623054124082,1.08227077633521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
09isn,dr8_galaxy,N/A,947943041,188.588757495617,8.69016202634439,EXP,0.889898777008057,17475.59375,0.0,0.0,0.1108258664608,0.009825866460799998,5.724105020400082e-05,0.383410177853715,0.2315631688215448,0.001968397949676594,0.2335315667712214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10u,dr8_galaxy,N/A,387097143,152.493422641614,46.0109282636254,REX,0.995442807674408,389.847747802734,0.0,0.0,0.327483624219894,0.17748362421989403,0.0011622641127984486,10.939086747925225,4.203306080285607,0.21385883081406795,4.417164911099675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10w,dr8_galaxy,N/A,83040258,175.731001711973,58.3259599838846,DEV,0.0,0.0,1.76758241653442,134405.28125,0.126284912228584,0.0062849122285840164,0.0002656457396477176,2.068757665880049,0.5410354016797614,0.0008349065028452814,0.5418703081826066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bt,local_universe,PGC49408,495444.0,208.539,60.67804,-2.0000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0230064,0.977237,0.0,-99.0,-99.0,clu.v2,33.39,13.77,north,PTF-iPTF
10s,dr8_galaxy,N/A,318780229,159.318023809691,38.1065438468861,REX,2.42214250564575,98918.3046875,0.0,0.0,0.0544306077063084,0.004430607706308397,0.00011858544066555543,0.4172998418529597,0.17625205180988504,0.00023136419923864348,0.17648341600912368,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10cu,dr8_galaxy,N/A,372588741,166.011948889419,46.0718121393228,COMP,3.43451237678528,8655.2548828125,7.36288356781006,1354.61279296875,0.0556006245315075,0.0063993754684925006,0.0005645271175646802,2.428703104057407,0.276019253124943,0.0010185535274189208,0.27703780665236194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10fj,dr8_galaxy,N/A,2349223,195.997743576514,38.2033316230623,REX,10.0,4.55620718002319,0.0,0.0,0.265567779541016,0.21556777954101602,0.003711861419200945,13.061967595003177,1.3362701109123403,0.06260262187183596,1.3988727327841763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10fj,dr8_galaxy,N/A,2349239,195.993556852363,38.1985940611584,DEV,0.0,0.0,4.48874378204346,203351.15625,0.0516053847968578,0.0016053847968577964,0.0025630893474838687,9.019461186441378,2.05561335174746,0.0010155312457631412,2.0566288829932233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10fk,dr8_galaxy,N/A,366975669,126.797886085371,74.602021120925,REX,0.822872877120972,36.5354995727539,0.0,0.0,0.867668807506561,0.6876688075065609,0.0014671592731884781,16.03051477786262,6.4186990850374555,1.2904962392441015,7.709195324281557,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10fk,dr8_galaxy,N/A,366975515,126.770681982696,74.5929017245173,EXP,2.18174529075623,16159.484375,0.0,0.0,0.106363035738468,0.07363696426153199,0.011052011786034408,120.75678591875445,18.236428696923156,0.06575397258035798,18.302182669503512,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10gc,dr8_galaxy,N/A,74806165,178.714990231251,69.6871058943581,EXP,1.75224149227142,122.494232177734,0.0,0.0,0.527706444263458,0.332706444263458,0.0025474689979748605,29.664623540345143,5.233803920954601,0.2698768722955723,5.503680793250173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10gc,dr8_galaxy,N/A,74806313,178.709074142113,69.7003683801722,EXP,3.4905891418457,94.4799270629883,0.0,0.0,0.320594251155853,0.125594251155853,0.014493461541430663,168.77264483485342,14.947752207113474,0.44056235173710995,15.388314558850585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10in,dr8_galaxy,N/A,173666886,117.504034529151,33.1077430803428,EXP,2.8357367515564,123.021362304688,0.0,0.0,0.488764643669128,0.41876464366912797,0.0014750340182942143,7.09782060798481,1.8725724321711807,0.059536383163829615,1.9321088153350103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10in,dr8_galaxy,N/A,173666953,117.507529873911,33.1119400925348,REX,1.06375527381897,12908.6806640625,0.0,0.0,0.182620376348495,0.112620376348495,0.0057021486959437755,27.438572956214095,19.297422828938195,0.1596675487527079,19.457090377690903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10iu,dr8_galaxy,N/A,31533843,213.976733904178,53.698110068439,EXP,2.70418882369995,48.1390380859375,0.0,0.0,0.383876979351044,0.19887697935104398,0.00034072949939100696,3.805441645864118,0.45360227327961494,0.024176281561090158,0.4777785548407051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10jh,dr8_galaxy,N/A,767780710,187.603713543344,-6.8387158131044,EXP,4.28488111495972,568727.375,0.0,0.0,0.0293141212314367,0.008685878768563297,0.0011698347181731358,3.173599652261944,0.9828522361379162,0.0003041566994207753,0.9831563928373369,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10lb,dr8_galaxy,N/A,142118281,143.816085062401,9.75155698338891,EXP,1.54702198505402,36435.3984375,0.0,0.0,0.12922690808773,0.009773091912270021,0.00046118162320423346,4.0720200476848705,1.0731934384741575,0.003634291527056766,1.0768277300012143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10lb,dr8_galaxy,N/A,142118321,143.821458470267,9.7557474699778,EXP,2.13730621337891,67413.671875,0.0,0.0,0.131441682577133,0.007558317422867,0.006311236339555023,55.72529261202666,10.630414434850152,0.019156204137008755,10.64957063898716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10ol,dr8_galaxy,N/A,419991974,29.2022918649144,-5.48554746491605,DEV,0.0,0.0,1.46431863307953,174309.4375,0.114515781402588,0.016515781402587998,0.0001761837995725978,1.149006172702199,0.43314457941948764,0.0007084950892488564,0.4338530745087365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10pv,local_universe,NGC 2320,283857.0,106.425125,50.5810555556,E,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.054,0.62,140.0,-99.0,-99.0,ned_20121120,34.4813,13.5904,north,PTF-iPTF
10sm,dr8_galaxy,N/A,280007536,201.088857567566,13.2625400788407,DEV,0.0,0.0,2.19041156768799,132157.359375,0.105169653892517,0.011169653892517006,0.00010964594492267907,0.6890476195379797,0.18020604325893094,0.0002263069807181853,0.18043235023964913,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10vb,dr8_galaxy,N/A,75428170,181.817081804737,2.19129251187846,DEV,0.0,0.0,2.30200457572937,32024.849609375,0.246831431984901,0.020831431984901005,7.255569177330188e-05,0.947070884481696,0.11346653831091003,0.00027543433243623074,0.11374197264334626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10xy,dr8_galaxy,N/A,382563971,74.5541555259551,-8.33297831027121,EXP,3.71244049072266,35952.015625,0.0,0.0,0.160359770059586,0.010359770059585993,0.0004306084217051473,4.052833454590736,0.41756637500653154,0.000593204445067739,0.41815957945159926,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10ze,dr8_galaxy,N/A,94010824,29.7705640917708,20.5917934747577,EXP,11.4625787734985,42490.3671875,0.0,0.0,0.0253987573087215,0.004601242691278498,0.0019161100256255754,4.143282739310138,0.601783964023894,0.000254690669722233,0.6020386546936163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10wg,dr8_galaxy,N/A,938371455,52.9377770050483,-25.4030107820565,EXP,0.944434523582458,225.515960693359,0.0,0.0,0.634850859642029,0.5448508596420291,0.003402850867814423,20.56921306061745,12.97100309046714,0.9145618189273651,13.885564909394505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10wg,dr8_galaxy,N/A,938371722,52.941383007701,-25.3908628827185,EXP,1.05119037628174,522105.9375,0.0,0.0,0.159594655036926,0.069594655036926,0.010081042311554232,60.936877704734876,34.524433575929464,0.04545334714112485,34.56988692307059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bbn,dr8_galaxy,N/A,221169912,227.974594392863,55.143950417033,EXP,2.01580762863159,19245.8984375,0.0,0.0,0.120101168751717,0.005101168751716997,0.00033053502413747063,2.4808839323247147,0.5902974420742039,0.0021108273955279997,0.5924082694697319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bbo,dr8_galaxy,N/A,777562481,211.324715995211,8.79527980219944,REX,0.483337670564651,7470.859375,0.0,0.0,0.207186758518219,0.057186758518219,0.00012156309685729707,1.144136902469268,0.9054273551139083,0.02167293287482819,0.9271002879887364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bbo,dr8_galaxy,N/A,777562498,211.320697747472,8.7956744200877,EXP,1.10862326622009,26187.556640625,0.0,0.0,0.13884711265564,0.011152887344359985,0.004082733347296948,38.42618365561915,13.257740927972835,0.07389891288442517,13.33163984085726,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bci,dr8_galaxy,N/A,81832325,179.203758838581,56.6731484654392,REX,1.75566160678864,67368.7890625,0.0,0.0,0.109463825821877,0.008536174178122996,0.0007252127441044123,5.566193554436383,1.487055289402469,0.0032632994935777276,1.4903185888960466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bcn,dr8_galaxy,N/A,146788392,213.489002026154,36.1232394923348,EXP,1.44046521186829,83545.2578125,0.0,0.0,0.164588749408722,0.010588749408722009,0.00024602906457866906,2.3667884777238553,0.6148740179115091,0.001476802659796271,0.6163508205713053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bau,local_universe,NGC 2797,300807.0,139.090375,17.7272222222,pec,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0241389,0.84,50.0,-99.0,-99.0,ned_20121120,35.1404,-99.0,south,PTF-iPTF
10bgl,local_universe,NGC 3191,315372.0,154.771375,46.4541111111,SB(s)bc pec,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0311611,0.8,5.0,-99.0,-99.0,ned_20121120,35.5062,13.9264,north,PTF-iPTF
10bhu,dr8_galaxy,N/A,29139715,193.868094373748,53.5750236604117,EXP,4.4657096862793,54150.26953125,0.0,0.0,0.0320911183953285,0.003908881604671496,0.0004409581778939217,1.13600848865363,0.35547528879799056,0.0003420728594649416,0.3558173616574555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bhw,dr8_galaxy,N/A,778579504,212.47817513374,8.84870318268339,DEV,0.0,0.0,3.21196222305298,148995.4375,0.0892211049795151,0.020778895020484897,0.001655724665241122,11.954873392446226,1.8557530820528962,0.001496798284938372,1.8572498803378346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bfg,dr8_galaxy,N/A,1992982,198.59972051876,38.3668818481409,DEV,0.0,0.0,1.82048451900482,35282.5625,0.0672475919127464,0.002752408087253605,0.0010248577369065123,4.93158549229932,2.0266515943131047,0.0059266877217010105,2.0325782820348057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bjg,dr8_galaxy,N/A,387734553,154.392548583706,46.9326930319234,EXP,1.41210114955902,12192.6806640625,0.0,0.0,0.170465067028999,0.00046506702899898333,0.00024331799982411798,2.538570487712589,0.6203130700944265,0.003978281641232299,0.6242913517356588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bjp,dr8_galaxy,N/A,36419389,151.643265324188,67.9887593717522,EXP,0.998545706272125,189.912994384766,0.0,0.0,0.380068719387054,0.021068719387054013,0.00020304202097958562,3.6704186961077006,0.7320158415736138,0.053195536154946314,0.7852113777285601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10bjs,local_universe,PGC44873,510848.0,195.2973,53.81117,3.7000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0166667,0.416869,18.5,-99.0,-99.0,clu.v2,35.61,15.16,north,PTF-iPTF
10bld,dr8_galaxy,N/A,1090748106,183.068573255048,17.2465964143645,REX,1.70029306411743,542099.125,0.0,0.0,0.0385209880769253,0.011520988076925299,0.000686225846152681,1.3402906929956129,1.4529336726030622,0.0011606002306439158,1.454094272833706,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bmr,dr8_galaxy,N/A,522368841,212.874778777415,-4.5462690163964,REX,2.43502616882324,124023.234375,0.0,0.0,0.118690118193626,0.026009881806373994,0.0013113499070245512,11.976773144757376,1.938730567142038,0.0022608008006776595,1.9409913679427158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bmr,dr8_galaxy,N/A,522369585,212.879919147048,-4.53686587992807,REX,1.67694509029388,5561.77490234375,0.0,0.0,0.15525721013546,0.010557210135460016,0.011590555397905046,105.85843784244295,24.88215009183503,0.19895843636916336,25.081108528204194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bwo,dr8_galaxy,N/A,669365148,116.418470197664,28.2953495496605,EXP,6.11038398742676,26244.576171875,0.0,0.0,0.0446390956640244,0.0087390956640244,0.0006442320453715791,1.6552757961603175,0.37955640236520954,0.00038343171912422365,0.3799398340843338,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bvw,dr8_galaxy,N/A,489348216,175.716487740592,19.4236154094891,REX,10.0,18.7222518920898,0.0,0.0,0.378230035305023,0.296230035305023,0.008302535778839002,46.15074661467769,2.9889128803820406,0.06907711875019726,3.057989999132238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bvw,dr8_galaxy,N/A,489348332,175.717002468257,19.428962347303,DEV,0.0,0.0,6.04363250732422,111707.8515625,0.0814199298620224,0.0005800701379776035,0.006686200258041806,37.166131184926954,3.9827572076528335,0.0019717140635083703,3.984728921716342,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10bzf,dr8_galaxy,N/A,82296591,176.01244093086,55.6895536122963,EXP,4.03508853912354,2216.5517578125,0.0,0.0,0.0504825450479984,0.0006825450479984035,0.001456398707830281,5.105747808368229,1.2993606701199796,0.006839710344711621,1.3062003804646911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10cod,dr8_galaxy,N/A,240584797,225.676838504145,-1.70884106317054,REX,1.10644674301147,3704.82421875,0.0,0.0,0.14436674118042,0.02436674118042001,0.0007157302158470076,5.57386078428757,2.328741797401194,0.03457856927803913,2.363320366679233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10cod,dr8_galaxy,N/A,240583995,225.673017622901,-1.71960989351147,DEV,0.0,0.0,2.75601005554199,19442.955078125,0.124702490866184,0.004702490866184003,0.01071470651412707,83.44244958775013,13.995937124137885,0.03642000898444141,14.032357133122327,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10coh,dr8_galaxy,N/A,78167391,223.965007274166,-5.68679144741485,REX,0.826786160469055,105.360160827637,0.0,0.0,1.16142225265503,1.02142225265503,0.0002441658289571718,2.168948929054434,1.0631491264284627,0.12527452821037266,1.1884236546388354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10coh,dr8_galaxy,N/A,78166550,223.960860272164,-5.69932520842228,EXP,4.57658100128174,1511.19641113281,0.0,0.0,0.0796570256352425,0.06034297436475751,0.013164950628589708,116.94554348119986,10.355726742222982,0.05820750337239578,10.413934245595378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10cmt,dr8_galaxy,N/A,1044489148,196.289909999876,21.3147275625577,EXP,0.881600737571716,841.078186035156,0.0,0.0,0.56521201133728,0.38521201133728006,0.0002595415714680431,2.8358100397963155,1.059833116585781,0.04145217817630232,1.1012852947620835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10cmt,dr8_galaxy,N/A,1044489390,196.290614398626,21.3180987429742,EXP,0.746497452259064,1014.64428710938,0.0,0.0,0.292911291122437,0.11291129112243703,0.0033515193056919664,36.61945961833209,16.162773850035705,0.6797209555086483,16.842494805544355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10cua,dr8_galaxy,N/A,318058056,245.014736195832,54.4082051138142,EXP,1.25332522392273,473.2783203125,0.0,0.0,0.614807963371277,0.404807963371277,0.004461879726022005,55.054027428142476,12.81612043473045,0.47003964997843173,13.286160084708882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10cua,dr8_galaxy,N/A,318058057,245.013567644006,54.4092724774197,DEV,0.0,0.0,0.771167397499084,555.996704101562,0.273517638444901,0.06351763844490102,0.004155543062578637,51.2742153070092,19.399102028688734,1.0668340239082883,20.465936052597023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10ctd,dr8_galaxy,N/A,125301329,149.478217907794,2.11980992742847,DEV,0.0,0.0,1.56667327880859,12527.8134765625,-99.0,99.1255,0.00022415907972013312,1.8143536899277195,0.5150867752120971,0.0029374083432182193,0.5180241835553153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10cwp,dr8_galaxy,N/A,168522727,179.661121907205,-0.560802600097114,DEV,0.0,0.0,0.91099750995636,2993.00390625,0.549749195575714,0.454749195575714,0.0001002666186881553,0.6360755425890239,0.3962248231552799,0.007950068094203205,0.40417489124948314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10cwp,dr8_galaxy,N/A,168522382,179.658905924074,-0.577199968906829,DEV,0.0,0.0,5.78476619720459,410760.5625,0.134402021765709,0.039402021765709005,0.016507262968374854,104.71946083995257,10.27286923279049,0.0027708408333416254,10.275640073623832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10cwy,dr8_galaxy,N/A,107454781,230.487033674937,41.498740227188,DEV,0.0,0.0,1.92819535732269,53066.1875,0.0851635709404945,0.019163570940494493,0.00019015591958374838,0.8667874574840192,0.3550269467778469,0.0007992844080578884,0.3558262311859048,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10cxk,local_universe,PGC126792,466611.0,194.8545,27.99655,-99.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0166667,0.794328,95.8,-99.0,9.91,clu.v2+a.40,34.54,17.96,south,PTF-iPTF
10cza,dr8_galaxy,N/A,66021830,227.030034008952,54.6706597793209,DEV,0.0,0.0,4.24449920654297,18635.244140625,0.146708965301514,0.006708965301513992,0.0016558525523403232,14.709100103850156,1.4044222647600149,0.0024238386464060517,1.406846103406421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10czb,dr8_galaxy,N/A,777422665,211.611783410264,9.09824046871973,EXP,2.18151330947876,20828.849609375,0.0,0.0,0.138400077819824,0.018599922180176004,0.0009034922205994924,8.83140526244061,1.4909705020022666,0.004735638494785606,1.4957061404970522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10czg,dr8_galaxy,N/A,221950256,226.63729611317,56.193500367109,REX,0.253322601318359,643.897827148438,0.0,0.0,0.630455434322357,0.43545543432235695,0.00012103728295738297,1.40944813700631,1.720076362625761,0.26758718385027513,1.987663546476036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10czg,dr8_galaxy,N/A,221950234,226.643321726101,56.1935959292819,DEV,0.0,0.0,2.12511467933655,11421.55078125,0.262416362762451,0.067416362762451,0.0034713308857633567,40.42275842885803,5.880525559519224,0.025892335946237775,5.906417895465462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,north,PTF-iPTF
10cxx,dr8_galaxy,N/A,394192662,221.865430590144,1.91812919630812,EXP,3.15913200378418,867030.0625,0.0,0.0,0.0468252934515476,0.0128252934515476,0.0005253511440682701,1.281295464168657,0.5986657462810396,0.00020351646884632333,0.5988692627498859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10cwm,dr8_galaxy,N/A,72151070,188.230515216435,4.48525812771977,EXP,4.54150199890137,49152.234375,0.0,0.0,0.0766295716166496,0.0033704283833504017,0.0012613207560860232,6.856117771291609,0.9998354559808921,0.0009930186187518699,1.0008284745996439,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10ddv,dr8_galaxy,N/A,855977633,125.206698752765,20.5449457218705,REX,0.33946692943573,367.759796142578,0.0,0.0,0.699961602687836,0.584961602687836,7.760891672183506e-05,0.582506241215303,0.8230318654692474,0.1264261908521312,0.9494580563213786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10ddv,dr8_galaxy,N/A,855977627,125.207005636549,20.5468879976447,DEV,0.0,0.0,2.24422025680542,361.677368164062,0.684241354465485,0.569241354465485,0.001946435023802068,14.609281992023565,3.1223165660495082,0.07315614100389603,3.1954727070534044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,south,PTF-iPTF
10dna,local_universe,SDSS J165325.27+211513.7,412915.0,253.355333333,21.2538055556,-99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0173389,0.79,104.0,-99.0,-99.0,ned_20121120,35.4981,-99.0,south,PTF-iPTF
